fold,sample,protein,spearman,pearson,namesake_spearman,n_spots
holdout_tonsil,A1LN,VIM,0.01982553031171853,-9.023107850225642e-05,,358
holdout_tonsil,A1TNSL,ACTA2,0.24199358888528189,0.23794209957122803,0.25385791917939937,3186
holdout_tonsil,A1TNSL,BCL2,-0.43580902131948607,-0.4774593710899353,0.3120075541057003,3186
holdout_tonsil,A1TNSL,CCR7,-0.11520337354799468,-0.015651578083634377,0.20366151408813002,3186
holdout_tonsil,A1TNSL,CD14,0.009912951224568346,0.0014558321563526988,-0.008774027251922546,3186
holdout_tonsil,A1TNSL,CD163,0.028699421224830976,0.04495147615671158,0.04987528330483826,3186
holdout_tonsil,A1TNSL,CD19,0.3610365814658223,0.3310540020465851,0.233094503797238,3186
holdout_tonsil,A1TNSL,CD27,-0.13830607869235917,-0.11143606901168823,0.09364744583644785,3186
holdout_tonsil,A1TNSL,CD274,0.36010728679290527,0.24953077733516693,,3186
holdout_tonsil,A1TNSL,CD3E,0.6402326266052996,0.6226565837860107,0.5798666769075183,3186
holdout_tonsil,A1TNSL,CD4,0.3497816710556027,0.2802761495113373,0.23990275956802967,3186
holdout_tonsil,A1TNSL,CD40,0.2974788676041806,0.2678626775741577,0.28188459392850534,3186
holdout_tonsil,A1TNSL,CD68,0.0836862027706188,0.08533752709627151,,3186
holdout_tonsil,A1TNSL,CD8A,0.6104732092709422,0.592781662940979,0.2860298086140565,3186
holdout_tonsil,A1TNSL,CEACAM8,0.07973244700709002,0.05322645977139473,,3186
holdout_tonsil,A1TNSL,CR2,0.3762051157316942,0.4297664165496826,0.28243084780902167,3186
holdout_tonsil,A1TNSL,CXCR5,0.765248593235778,0.7293773889541626,0.4207831462828997,3186
holdout_tonsil,A1TNSL,EPCAM,0.27560959186646766,0.3480554521083832,0.04636554820375678,3186
holdout_tonsil,A1TNSL,FCGR3A,0.12638233969398485,0.1088409274816513,0.04398189821481028,3186
holdout_tonsil,A1TNSL,HLA_DRA,0.45984648813954615,0.4580729007720947,,3186
holdout_tonsil,A1TNSL,ITGAM,0.036752922564151747,0.09728313982486725,0.07507682757167265,3186
holdout_tonsil,A1TNSL,ITGAX,0.3798787693805994,0.35469064116477966,0.23579736014427038,3186
holdout_tonsil,A1TNSL,KRT5,0.749065293213091,0.7095221877098083,0.7909888583817959,3186
holdout_tonsil,A1TNSL,MS4A1,0.4331678160537989,0.3470654785633087,0.49341618054186054,3186
holdout_tonsil,A1TNSL,PAX5,0.7403531965618667,0.5928987264633179,0.6402277513937604,3186
holdout_tonsil,A1TNSL,PCNA,0.49070530189506656,0.46062707901000977,,3186
holdout_tonsil,A1TNSL,PDCD1,0.5264950276044833,0.47503742575645447,,3186
holdout_tonsil,A1TNSL,PECAM1,0.522968160794196,0.4776596426963806,0.40089988059015663,3186
holdout_tonsil,A1TNSL,PTPRC_1,0.16127718262988738,0.12576012313365936,0.06405973979891513,3186
holdout_tonsil,A1TNSL,PTPRC_2,0.35018061306136883,0.2904157042503357,0.13004666287189268,3186
holdout_tonsil,A1TNSL,SDC1,0.20422323954151345,0.13737721741199493,0.10516544469596563,3186
holdout_tonsil,A1TNSL,VIM,0.6631976167952576,0.5905933380126953,,3186
holdout_tonsil,D1LN,ACTA2,0.7235294117647059,0.5733461380004883,0.42725909653332106,16
holdout_tonsil,D1LN,BCL2,-0.6294117647058822,-0.667862594127655,-0.13630003571757077,16
holdout_tonsil,D1LN,CCR7,-0.538235294117647,-0.5680116415023804,0.23011232186101835,16
holdout_tonsil,D1LN,CD14,-0.22941176470588234,-0.19535157084465027,0.23286175927034752,16
holdout_tonsil,D1LN,CD163,0.6558823529411765,0.7521053552627563,0.5219539227133918,16
holdout_tonsil,D1LN,CD19,0.2441176470588235,0.16878294944763184,-0.29493269421623475,16
holdout_tonsil,D1LN,CD27,-0.0411764705882353,0.11678269505500793,-0.12230682862505009,16
holdout_tonsil,D1LN,CD274,-0.30882352941176466,-0.45809438824653625,,16
holdout_tonsil,D1LN,CD3E,-0.37941176470588234,-0.34855398535728455,0.5450958658474455,16
holdout_tonsil,D1LN,CD4,0.2088235294117647,0.16637638211250305,-0.280007682071966,16
holdout_tonsil,D1LN,CD40,-0.3294117647058824,-0.1548837274312973,-0.35922711151451087,16
holdout_tonsil,D1LN,CD68,0.3411764705882353,0.24949966371059418,,16
holdout_tonsil,D1LN,CD8A,0.19117647058823528,0.1355898678302765,0.18120963617106825,16
holdout_tonsil,D1LN,CEACAM8,-0.0823529411764706,0.037132378667593,,16
holdout_tonsil,D1LN,CR2,0.7676470588235293,0.6935073137283325,0.7551573379382714,16
holdout_tonsil,D1LN,CXCR5,0.7205882352941175,0.7459803223609924,0.016205093088804107,16
holdout_tonsil,D1LN,EPCAM,-0.11176470588235293,-0.222013458609581,,16
holdout_tonsil,D1LN,FCGR3A,0.6029411764705882,0.43149420619010925,-0.36407282184728257,16
holdout_tonsil,D1LN,HLA_DRA,0.7999999999999999,0.7814967036247253,,16
holdout_tonsil,D1LN,ITGAM,0.7264705882352941,0.6542539000511169,0.28592962068395955,16
holdout_tonsil,D1LN,ITGAX,0.5058823529411764,0.5365356206893921,0.4266783726810911,16
holdout_tonsil,D1LN,KRT5,-0.13529411764705881,-0.23822708427906036,0.2520504151250418,16
holdout_tonsil,D1LN,MS4A1,0.7999999999999999,0.8453336358070374,0.8294117647058824,16
holdout_tonsil,D1LN,PAX5,0.7558823529411764,0.7807966470718384,0.5575245495852039,16
holdout_tonsil,D1LN,PCNA,0.15588235294117647,0.17180129885673523,,16
holdout_tonsil,D1LN,PDCD1,0.788235294117647,0.7138381600379944,,16
holdout_tonsil,D1LN,PECAM1,0.6264705882352941,0.6480016112327576,0.6597749845993179,16
holdout_tonsil,D1LN,PTPRC_1,0.25588235294117645,0.25791433453559875,-0.4832256964561821,16
holdout_tonsil,D1LN,PTPRC_2,0.13529411764705881,0.0631914883852005,0.09060481808553413,16
holdout_tonsil,D1LN,SDC1,-0.5205882352941177,-0.5338263511657715,0.0679438612859544,16
holdout_tonsil,D1LN,VIM,-0.22647058823529412,-0.28734758496284485,,16
holdout_tonsil,D1TNSL,ACTA2,0.37450284598317696,0.34765493869781494,0.3301303165507122,2941
holdout_tonsil,D1TNSL,BCL2,-0.3840255381299684,-0.38769689202308655,0.3066035615280799,2941
holdout_tonsil,D1TNSL,CCR7,-0.21152923311271812,-0.10601523518562317,0.1817785081396775,2941
holdout_tonsil,D1TNSL,CD14,0.051374326773114674,0.03870244324207306,-0.0033134577846871075,2941
holdout_tonsil,D1TNSL,CD163,0.1293716643684163,0.12751828134059906,0.14115886561782445,2941
holdout_tonsil,D1TNSL,CD19,0.32594232283427577,0.2647300362586975,0.21214032311709075,2941
holdout_tonsil,D1TNSL,CD27,-0.15387293759180623,-0.13935068249702454,0.08882123124864928,2941
holdout_tonsil,D1TNSL,CD274,0.3766527977305735,0.26845988631248474,,2941
holdout_tonsil,D1TNSL,CD3E,0.6836868975829964,0.6604797840118408,0.604380248637322,2941
holdout_tonsil,D1TNSL,CD4,0.18083845811384167,0.16326677799224854,0.15176310903953377,2941
holdout_tonsil,D1TNSL,CD40,0.3165781697576936,0.23914729058742523,0.2451276839452547,2941
holdout_tonsil,D1TNSL,CD68,0.11446497988702835,0.11280607432126999,,2941
holdout_tonsil,D1TNSL,CD8A,0.6646111352593835,0.6549992561340332,0.3176818023816297,2941
holdout_tonsil,D1TNSL,CEACAM8,0.059156060823337055,0.022439774125814438,,2941
holdout_tonsil,D1TNSL,CR2,0.2718477679938243,0.3512237071990967,0.27202829847063775,2941
holdout_tonsil,D1TNSL,CXCR5,0.725685001042186,0.6384356617927551,0.4255581692917663,2941
holdout_tonsil,D1TNSL,EPCAM,0.23753672435207585,0.26604321599006653,0.050392940160800724,2941
holdout_tonsil,D1TNSL,FCGR3A,0.07477776129490397,0.022561615332961082,0.023511988639529857,2941
holdout_tonsil,D1TNSL,HLA_DRA,0.3788555408331368,0.4033973515033722,,2941
holdout_tonsil,D1TNSL,ITGAM,0.03743305160357071,0.09458844363689423,0.044892689181128716,2941
holdout_tonsil,D1TNSL,ITGAX,0.31216393112889346,0.28389254212379456,0.2175301826605746,2941
holdout_tonsil,D1TNSL,KRT5,0.7328072443125151,0.6736795902252197,0.8032783560652919,2941
holdout_tonsil,D1TNSL,MS4A1,0.40099814453757804,0.41654035449028015,0.5044422568868578,2941
holdout_tonsil,D1TNSL,PAX5,0.6714868875289888,0.5093950033187866,0.631860230086408,2941
holdout_tonsil,D1TNSL,PCNA,0.49095358537098194,0.4533340036869049,,2941
holdout_tonsil,D1TNSL,PDCD1,0.5728075175338324,0.5455814003944397,,2941
holdout_tonsil,D1TNSL,PECAM1,0.5556676817238452,0.5068055987358093,0.44172578055212336,2941
holdout_tonsil,D1TNSL,PTPRC_1,0.022270713359427784,0.003020146396011114,0.035539350484669684,2941
holdout_tonsil,D1TNSL,PTPRC_2,0.453058148426016,0.41636306047439575,0.19016428823736853,2941
holdout_tonsil,D1TNSL,SDC1,0.19977733402277426,0.17121967673301697,0.11317001476043657,2941
holdout_tonsil,D1TNSL,VIM,0.6308502451012253,0.5667545795440674,,2941
holdout_breast_cancer,A1LN,ACTA2,0.471787258343371,0.379678875207901,0.37260305686999823,358
holdout_breast_cancer,A1LN,BCL2,0.52314190331211,0.5297712683677673,0.20815428646920633,358
holdout_breast_cancer,A1LN,CCR7,0.8334227576902441,0.8568585515022278,0.5819018141345403,358
holdout_breast_cancer,A1LN,CD14,-0.04035159137650174,-0.10592375695705414,0.09852091536287581,358
holdout_breast_cancer,A1LN,CD163,0.10624620524047218,0.08268501609563828,0.041736127410426926,358
holdout_breast_cancer,A1LN,CD19,0.5458978412485113,0.5185718536376953,0.3231468919724202,358
holdout_breast_cancer,A1LN,CD27,0.6318903777256067,0.6261184215545654,0.1400433753085096,358
holdout_breast_cancer,A1LN,CD274,0.15829941942385956,0.1671769618988037,,358
holdout_breast_cancer,A1LN,CD3E,0.8343692653607092,0.7864333391189575,0.4594646740012025,358
holdout_breast_cancer,A1LN,CD4,0.5753167328773062,0.5144267082214355,0.20484189465182812,358
holdout_breast_cancer,A1LN,CD40,0.3153966773369998,0.33644208312034607,-0.0632665734537844,358
holdout_breast_cancer,A1LN,CD68,-0.14411305052046805,-0.122367724776268,,358
holdout_breast_cancer,A1LN,CD8A,0.67815129973497,0.6368499994277954,0.23468976819455833,358
holdout_breast_cancer,A1LN,CEACAM8,0.42292664408630826,0.48322704434394836,,358
holdout_breast_cancer,A1LN,CR2,0.6662628077016276,0.7177078723907471,0.4831194587159246,358
holdout_breast_cancer,A1LN,CXCR5,0.5578053312917652,0.5801731944084167,0.32148305761909246,358
holdout_breast_cancer,A1LN,EPCAM,0.2304210023748999,0.13783086836338043,0.11866685858784928,358
holdout_breast_cancer,A1LN,FCGR3A,0.28704067799136895,0.16895483434200287,0.028334302339197374,358
holdout_breast_cancer,A1LN,HLA_DRA,0.39199109095405177,0.4302392899990082,,358
holdout_breast_cancer,A1LN,ITGAM,0.5774503635972993,0.6974484324455261,0.30778657971930995,358
holdout_breast_cancer,A1LN,ITGAX,0.18731815721573483,0.20048788189888,0.12215607464140861,358
holdout_breast_cancer,A1LN,KRT5,-0.07963231354694661,0.032513223588466644,-0.012047335071075853,358
holdout_breast_cancer,A1LN,MS4A1,0.6122885935625709,0.6584538221359253,0.7343275366183334,358
holdout_breast_cancer,A1LN,PAX5,0.7333183907695756,0.6853061318397522,0.5481986611334899,358
holdout_breast_cancer,A1LN,PCNA,0.2648256015809477,0.3043113946914673,,358
holdout_breast_cancer,A1LN,PDCD1,0.6446900697379214,0.6438188552856445,,358
holdout_breast_cancer,A1LN,PECAM1,0.3850783680366531,0.3736838102340698,0.3251629290669229,358
holdout_breast_cancer,A1LN,PTPRC_1,-0.02483896096525475,-0.04274354502558708,0.01115687755091123,358
holdout_breast_cancer,A1LN,PTPRC_2,0.4120900597209986,0.36628609895706177,-0.0018749090306250473,358
holdout_breast_cancer,A1LN,SDC1,0.13345352768953397,0.12326580286026001,0.004186890420449811,358
holdout_breast_cancer,A1LN,VIM,-0.02468805327642954,-0.032593365758657455,,358
holdout_breast_cancer,A1TNSL,ACTA2,0.7608046129799443,0.6504513621330261,0.25385791917939937,3186
holdout_breast_cancer,A1TNSL,BCL2,0.6130357784513895,0.6868543028831482,0.3120075541057003,3186
holdout_breast_cancer,A1TNSL,CCR7,0.2801502132941724,0.3169887065887451,0.20366151408813002,3186
holdout_breast_cancer,A1TNSL,CD14,0.09502226536471706,0.07965356856584549,-0.008774027251922546,3186
holdout_breast_cancer,A1TNSL,CD163,0.10444064137052754,0.08566544204950333,0.04987528330483826,3186
holdout_breast_cancer,A1TNSL,CD19,0.2615891253093994,0.2357863187789917,0.233094503797238,3186
holdout_breast_cancer,A1TNSL,CD27,0.06916156722295967,0.06472025066614151,0.09364744583644785,3186
holdout_breast_cancer,A1TNSL,CD274,0.5513223054836316,0.49511149525642395,,3186
holdout_breast_cancer,A1TNSL,CD3E,0.8061350308233166,0.8194774985313416,0.5798666769075183,3186
holdout_breast_cancer,A1TNSL,CD4,0.39198127701639696,0.3129540979862213,0.23990275956802967,3186
holdout_breast_cancer,A1TNSL,CD40,0.3545158420679097,0.28606393933296204,0.28188459392850534,3186
holdout_breast_cancer,A1TNSL,CD68,0.13920944337246643,0.15065626800060272,,3186
holdout_breast_cancer,A1TNSL,CD8A,0.7176219735837311,0.7227504253387451,0.2860298086140565,3186
holdout_breast_cancer,A1TNSL,CEACAM8,0.49372833583772563,0.4576973021030426,,3186
holdout_breast_cancer,A1TNSL,CR2,0.3858066231543546,0.38009488582611084,0.28243084780902167,3186
holdout_breast_cancer,A1TNSL,CXCR5,0.7602407555434232,0.7360764145851135,0.4207831462828997,3186
holdout_breast_cancer,A1TNSL,EPCAM,0.11779619072735806,0.07156813144683838,0.04636554820375678,3186
holdout_breast_cancer,A1TNSL,FCGR3A,0.2000601816603927,0.16316373646259308,0.04398189821481028,3186
holdout_breast_cancer,A1TNSL,HLA_DRA,0.6440199230238365,0.622173011302948,,3186
holdout_breast_cancer,A1TNSL,ITGAM,0.21594496864673607,0.2833162844181061,0.07507682757167265,3186
holdout_breast_cancer,A1TNSL,ITGAX,0.3679295315102404,0.36005330085754395,0.23579736014427038,3186
holdout_breast_cancer,A1TNSL,KRT5,0.8229260942018809,0.725264847278595,0.7909888583817959,3186
holdout_breast_cancer,A1TNSL,MS4A1,0.5034392451991643,0.40996861457824707,0.49341618054186054,3186
holdout_breast_cancer,A1TNSL,PAX5,0.7188639231745647,0.5660687685012817,0.6402277513937604,3186
holdout_breast_cancer,A1TNSL,PCNA,0.3372377029310931,0.48620253801345825,,3186
holdout_breast_cancer,A1TNSL,PDCD1,0.46558357007073664,0.4418798089027405,,3186
holdout_breast_cancer,A1TNSL,PECAM1,0.534137883178605,0.5013144016265869,0.40089988059015663,3186
holdout_breast_cancer,A1TNSL,PTPRC_1,0.04668370962592892,0.05002572759985924,0.06405973979891513,3186
holdout_breast_cancer,A1TNSL,PTPRC_2,0.4187153603620774,0.3268404006958008,0.13004666287189268,3186
holdout_breast_cancer,A1TNSL,SDC1,0.17901350140506692,0.11909855902194977,0.10516544469596563,3186
holdout_breast_cancer,A1TNSL,VIM,0.6069919061990467,0.5614648461341858,,3186
holdout_breast_cancer,D1LN,ACTA2,0.7294117647058823,0.4431784152984619,0.42725909653332106,16
holdout_breast_cancer,D1LN,BCL2,0.28823529411764703,0.2593564987182617,-0.13630003571757077,16
holdout_breast_cancer,D1LN,CCR7,0.85,0.8798612952232361,0.23011232186101835,16
holdout_breast_cancer,D1LN,CD14,-0.26176470588235295,-0.5610363483428955,0.23286175927034752,16
holdout_breast_cancer,D1LN,CD163,0.5117647058823529,0.7347549200057983,0.5219539227133918,16
holdout_breast_cancer,D1LN,CD19,0.09117647058823529,0.14583024382591248,-0.29493269421623475,16
holdout_breast_cancer,D1LN,CD27,-0.023529411764705882,-0.042839907109737396,-0.12230682862505009,16
holdout_breast_cancer,D1LN,CD274,0.22647058823529412,0.22377194464206696,,16
holdout_breast_cancer,D1LN,CD3E,0.75,0.7473834156990051,0.5450958658474455,16
holdout_breast_cancer,D1LN,CD4,0.55,0.6416637301445007,-0.280007682071966,16
holdout_breast_cancer,D1LN,CD40,-0.21470588235294116,-0.07736361026763916,-0.35922711151451087,16
holdout_breast_cancer,D1LN,CD68,-0.4323529411764706,-0.5142412185668945,,16
holdout_breast_cancer,D1LN,CD8A,0.6647058823529411,0.6531113982200623,0.18120963617106825,16
holdout_breast_cancer,D1LN,CEACAM8,0.4941176470588235,0.49957409501075745,,16
holdout_breast_cancer,D1LN,CR2,0.8470588235294119,0.8454045653343201,0.7551573379382714,16
holdout_breast_cancer,D1LN,CXCR5,0.5617647058823529,0.6260165572166443,0.016205093088804107,16
