fold,sample,protein,spearman,pearson,namesake_spearman,n_spots
holdout_tonsil,D1TNSL,KRT5,0.7220953544613549,0.6498684287071228,0.7827094245804082,3960
holdout_tonsil,D1TNSL,MS4A1,0.4190498246335417,0.4264814257621765,0.47807395847406803,3960
holdout_tonsil,D1TNSL,PAX5,0.7246919938109975,0.5318286418914795,0.5949695792187212,3960
holdout_tonsil,D1TNSL,PCNA,0.4582440683135426,0.4273134768009186,,3960
holdout_tonsil,D1TNSL,PDCD1,0.5523499530482037,0.5215492248535156,,3960
holdout_tonsil,D1TNSL,PECAM1,0.6597022266525564,0.6393458247184753,0.43107446546394174,3960
holdout_tonsil,D1TNSL,PTPRC_1,0.054742333241864526,0.02414753846824169,-0.009182892508451328,3960
holdout_tonsil,D1TNSL,PTPRC_2,0.37201118827985635,0.34778499603271484,0.13106810548958076,3960
holdout_tonsil,D1TNSL,SDC1,0.18274205348375147,0.1619347184896469,0.11615605917571756,3960
holdout_tonsil,D1TNSL,VIM,0.6052178047157131,0.5728400945663452,,3960
holdout_breast_cancer,A1LN,ACTA2,-0.14493821320877429,-0.12484268099069595,0.3280076796136299,1301
holdout_breast_cancer,A1LN,BCL2,0.5052489005130893,0.4608476161956787,0.15183973215599766,1301
holdout_breast_cancer,A1LN,CCR7,0.5510515920319793,0.7135065197944641,0.3656749663476301,1301
holdout_breast_cancer,A1LN,CD14,-0.15442980783798382,-0.13175205886363983,0.025599407420108314,1301
holdout_breast_cancer,A1LN,CD163,-0.07844838096407226,-0.08387080579996109,0.16341502559584806,1301
holdout_breast_cancer,A1LN,CD19,0.08406647083297797,0.07987716794013977,0.12145265607439751,1301
holdout_breast_cancer,A1LN,CD27,0.43844493955376396,0.42757976055145264,0.11538941809683635,1301
holdout_breast_cancer,A1LN,CD274,0.11499010523086295,0.09663282334804535,,1301
holdout_breast_cancer,A1LN,CD3E,0.757475620013618,0.7408929467201233,0.3549655990302314,1301
holdout_breast_cancer,A1LN,CD4,0.5312532918277807,0.47364023327827454,0.11153771068358201,1301
holdout_breast_cancer,A1LN,CD40,0.33777422098314225,0.3361961841583252,-0.011307592101739837,1301
holdout_breast_cancer,A1LN,CD68,-0.4244071299011667,-0.39290526509284973,,1301
holdout_breast_cancer,A1LN,CD8A,0.42253919693655867,0.4292936325073242,0.18852397899865017,1301
holdout_breast_cancer,A1LN,CEACAM8,0.38812392886790914,0.37989571690559387,,1301
holdout_breast_cancer,A1LN,CR2,0.4560215247835739,0.4974806606769562,0.2937937787194974,1301
holdout_breast_cancer,A1LN,CXCR5,0.3746617890799785,0.40664252638816833,0.20853704793307568,1301
holdout_breast_cancer,A1LN,EPCAM,0.04944374865221575,0.07387795299291611,0.05223504081499609,1301
holdout_breast_cancer,A1LN,FCGR3A,0.3171516470437895,0.13539360463619232,0.014135131348128946,1301
holdout_breast_cancer,A1LN,HLA_DRA,0.5756047498161504,0.532271146774292,,1301
holdout_breast_cancer,A1LN,ITGAM,0.427064709855615,0.5735949873924255,0.12482414906300068,1301
holdout_breast_cancer,A1LN,ITGAX,0.4254992028873162,0.38619744777679443,0.16551005016613582,1301
holdout_breast_cancer,A1LN,KRT5,-0.0056265828837795805,0.032305214554071426,-0.009155954875990087,1301
holdout_breast_cancer,A1LN,MS4A1,0.23122050744376002,0.3216119110584259,0.4359584762312857,1301
holdout_breast_cancer,A1LN,PAX5,0.6349006258921707,0.5103722810745239,0.31004172262604157,1301
holdout_breast_cancer,A1LN,PCNA,-0.31080997057045257,-0.1972707211971283,,1301
holdout_breast_cancer,A1LN,PDCD1,0.49790892452864627,0.4224044680595398,,1301
holdout_breast_cancer,A1LN,PECAM1,-0.08109732621894482,-0.043438151478767395,0.257138141299994,1301
holdout_breast_cancer,A1LN,PTPRC_1,0.18698070717559445,0.14779016375541687,0.012872627462137291,1301
holdout_breast_cancer,A1LN,PTPRC_2,0.45328103351360893,0.38556379079818726,0.07876699721689438,1301
holdout_breast_cancer,A1LN,SDC1,0.0796503824246546,-0.0018461460713297129,-0.00513560434620487,1301
holdout_breast_cancer,A1LN,VIM,-0.4529367287890508,-0.41578415036201477,,1301
holdout_breast_cancer,A1TNSL,ACTA2,0.7484132920076343,0.6290426850318909,0.2653289899986682,4075
holdout_breast_cancer,A1TNSL,BCL2,0.5459399299210862,0.6179531216621399,0.27502239160592823,4075
holdout_breast_cancer,A1TNSL,CCR7,0.31278055719382647,0.3537161648273468,0.2062434807402674,4075
holdout_breast_cancer,A1TNSL,CD14,0.023709353691850718,0.031187033280730247,0.014558188826801172,4075
holdout_breast_cancer,A1TNSL,CD163,0.06428526767768047,0.06394433230161667,0.05300481901527613,4075
holdout_breast_cancer,A1TNSL,CD19,0.19746682792122203,0.1641010195016861,0.20200247594176035,4075
holdout_breast_cancer,A1TNSL,CD27,0.10826330745024283,0.07817532867193222,0.10875215745980753,4075
holdout_breast_cancer,A1TNSL,CD274,0.5405791863987536,0.4585433006286621,,4075
holdout_breast_cancer,A1TNSL,CD3E,0.830384741311982,0.8285604119300842,0.5502595316758928,4075
holdout_breast_cancer,A1TNSL,CD4,0.40887739056986017,0.33200815320014954,0.23300040758066912,4075
holdout_breast_cancer,A1TNSL,CD40,0.22727020199116044,0.15570828318595886,0.2186281859463401,4075
holdout_breast_cancer,A1TNSL,CD68,0.14098419910924098,0.1484355628490448,,4075
holdout_breast_cancer,A1TNSL,CD8A,0.7453639387733605,0.7321690917015076,0.2810890490031631,4075
holdout_breast_cancer,A1TNSL,CEACAM8,0.41947350686436025,0.4124743640422821,,4075
holdout_breast_cancer,A1TNSL,CR2,0.3398945214501261,0.37953823804855347,0.22070807731357595,4075
holdout_breast_cancer,A1TNSL,CXCR5,0.742913486281807,0.7183321714401245,0.386690727016823,4075
holdout_breast_cancer,A1TNSL,EPCAM,0.00655745201838291,0.056864090263843536,0.03522329209040951,4075
holdout_breast_cancer,A1TNSL,FCGR3A,0.1758316498554207,0.13157309591770172,0.02932593828429047,4075
holdout_breast_cancer,A1TNSL,HLA_DRA,0.7089804510580049,0.6851562857627869,,4075
holdout_breast_cancer,A1TNSL,ITGAM,0.20549978556972087,0.25747278332710266,0.06973349632153131,4075
holdout_breast_cancer,A1TNSL,ITGAX,0.4100044310396974,0.40980297327041626,0.2196479149941729,4075
holdout_breast_cancer,A1TNSL,KRT5,0.7875810939571348,0.7087768912315369,0.7569267486262649,4075
holdout_breast_cancer,A1TNSL,MS4A1,0.3901023374354561,0.30358853936195374,0.4412507093353021,4075
holdout_breast_cancer,A1TNSL,PAX5,0.7278378412288016,0.5677801966667175,0.6291287664381905,4075
holdout_breast_cancer,A1TNSL,PCNA,0.4772660314579947,0.5356782078742981,,4075
holdout_breast_cancer,A1TNSL,PDCD1,0.4590523979851839,0.43024951219558716,,4075
holdout_breast_cancer,A1TNSL,PECAM1,0.37438945365514364,0.3718864321708679,0.4019732100985789,4075
holdout_breast_cancer,A1TNSL,PTPRC_1,0.057481254576001964,0.03981141000986099,0.06959887559254493,4075
holdout_breast_cancer,A1TNSL,PTPRC_2,0.4076034546347872,0.32380542159080505,0.11044496621051406,4075
holdout_breast_cancer,A1TNSL,SDC1,0.21544361482606939,0.1519920378923416,0.09803518295413864,4075
holdout_breast_cancer,A1TNSL,VIM,0.36169200501349186,0.3550187051296234,,4075
holdout_breast_cancer,D1LN,ACTA2,0.6876855470727607,0.6670121550559998,0.3447950436658313,114
holdout_breast_cancer,D1LN,BCL2,0.1595228934205464,0.06388083845376968,0.09750612270905823,114
holdout_breast_cancer,D1LN,CCR7,0.49528766124622836,0.4601515829563141,0.23395094210927522,114
holdout_breast_cancer,D1LN,CD14,-0.1886920070472449,-0.12421023100614548,0.11367512451004774,114
holdout_breast_cancer,D1LN,CD163,0.32077519693809364,0.30488431453704834,0.2484829938229626,114
holdout_breast_cancer,D1LN,CD19,0.26390312063344207,0.2889995276927948,0.2166471601494294,114
holdout_breast_cancer,D1LN,CD27,0.20390433567566477,0.21376031637191772,0.0007344972987672002,114
holdout_breast_cancer,D1LN,CD274,0.13572426641825805,0.1125100702047348,,114
holdout_breast_cancer,D1LN,CD3E,0.565768210445313,0.5782092809677124,0.40894247531615,114
holdout_breast_cancer,D1LN,CD4,0.4245155019136916,0.41596168279647827,0.1650797685676223,114
holdout_breast_cancer,D1LN,CD40,0.12738907677041778,0.12544336915016174,0.07777324088268459,114
holdout_breast_cancer,D1LN,CD68,-0.5119823413863632,-0.4325818717479706,,114
holdout_breast_cancer,D1LN,CD8A,0.6266175249589924,0.5916200876235962,0.23690709886934883,114
holdout_breast_cancer,D1LN,CEACAM8,0.3662987788825662,0.2642649710178375,,114
holdout_breast_cancer,D1LN,CR2,0.5935521759381139,0.5399428009986877,0.5879432905057491,114
holdout_breast_cancer,D1LN,CXCR5,0.624632955995221,0.6187769770622253,0.25740785442121333,114
holdout_breast_cancer,D1LN,EPCAM,0.17970069459913734,0.18862956762313843,,114
holdout_breast_cancer,D1LN,FCGR3A,0.576339077782953,0.3721788823604584,0.2022732814220026,114
holdout_breast_cancer,D1LN,HLA_DRA,0.6478564630120898,0.6297078132629395,,114
holdout_breast_cancer,D1LN,ITGAM,0.7199975699155547,0.46507686376571655,0.27627972825222213,114
holdout_breast_cancer,D1LN,ITGAX,0.36040987424313,0.35573455691337585,-0.060734952612063825,114
holdout_breast_cancer,D1LN,KRT5,0.01272959235333428,0.06840775907039642,0.05417069377167216,114
holdout_breast_cancer,D1LN,MS4A1,0.6976731941434965,0.6490153074264526,0.552203092834761,114
holdout_breast_cancer,D1LN,PAX5,0.6541017800368564,0.6431090235710144,0.5655475626810821,114
holdout_breast_cancer,D1LN,PCNA,-0.004937121564974383,0.04071667417883873,,114
holdout_breast_cancer,D1LN,PDCD1,0.7830582612745793,0.7457568049430847,,114
holdout_breast_cancer,D1LN,PECAM1,0.6273060488851988,0.6278122067451477,0.3273875534488804,114
holdout_breast_cancer,D1LN,PTPRC_1,0.04649156558190398,0.0401378758251667,-0.18545032370136147,114
holdout_breast_cancer,D1LN,PTPRC_2,0.43683603005204436,0.3906378149986267,0.006368433798567158,114
holdout_breast_cancer,D1LN,SDC1,-0.11402361232052816,-0.1719144582748413,-0.08074399000238092,114
holdout_breast_cancer,D1LN,VIM,0.2721816083108888,0.2550881803035736,,114
holdout_breast_cancer,D1TNSL,ACTA2,0.7544712801754,0.6264622211456299,0.33514281194699397,3960
holdout_breast_cancer,D1TNSL,BCL2,0.5346372498254912,0.6060528755187988,0.254463058410761,3960
holdout_breast_cancer,D1TNSL,CCR7,0.3517648120434275,0.4258827567100525,0.18515704639375705,3960
holdout_breast_cancer,D1TNSL,CD14,0.0284286044992476,0.046387117356061935,0.0034917385391531343,3960
holdout_breast_cancer,D1TNSL,CD163,0.16223491194516126,0.1471133828163147,0.15285249103602644,3960
holdout_breast_cancer,D1TNSL,CD19,0.19324290036790642,0.13938254117965698,0.20034442367439292,3960
holdout_breast_cancer,D1TNSL,CD27,0.14724274283633265,0.1395886242389679,0.09451276081599759,3960
holdout_breast_cancer,D1TNSL,CD274,0.4936941689898872,0.44799888134002686,,3960
holdout_breast_cancer,D1TNSL,CD3E,0.8386873611934644,0.8442015051841736,0.558752162476153,3960
holdout_breast_cancer,D1TNSL,CD4,0.34622061700163254,0.31203630566596985,0.14380863159155566,3960
holdout_breast_cancer,D1TNSL,CD40,0.17284147761686694,0.07159862667322159,0.2026180562409394,3960
holdout_breast_cancer,D1TNSL,CD68,0.12126542370210872,0.11587193608283997,,3960
holdout_breast_cancer,D1TNSL,CD8A,0.7726740354987741,0.763687252998352,0.2886746906189893,3960
holdout_breast_cancer,D1TNSL,CEACAM8,0.447118124186609,0.41364428400993347,,3960
holdout_breast_cancer,D1TNSL,CR2,0.3628009266101109,0.38261914253234863,0.22560110732664707,3960
holdout_breast_cancer,D1TNSL,CXCR5,0.6954880521064364,0.6194736361503601,0.39300752799237015,3960
holdout_breast_cancer,D1TNSL,EPCAM,-0.005499310487874663,0.0719093307852745,0.03654368768380411,3960
holdout_breast_cancer,D1TNSL,FCGR3A,0.13341403940177327,0.10219645500183105,0.028809221731819917,3960
holdout_breast_cancer,D1TNSL,HLA_DRA,0.6835577106417371,0.6684814095497131,,3960
holdout_breast_cancer,D1TNSL,ITGAM,0.18823840402527975,0.25746893882751465,0.02824729647113753,3960
holdout_breast_cancer,D1TNSL,ITGAX,0.36906050953259606,0.3694218695163727,0.18605951680390273,3960
holdout_breast_cancer,D1TNSL,KRT5,0.8314072793600997,0.6961835026741028,0.7827094245804082,3960
holdout_breast_cancer,D1TNSL,MS4A1,0.42163007122868773,0.3938850164413452,0.47807395847406803,3960
holdout_breast_cancer,D1TNSL,PAX5,0.7045497339289382,0.5068165063858032,0.5949695792187212,3960
holdout_breast_cancer,D1TNSL,PCNA,0.4052118871646573,0.4828678071498871,,3960
holdout_breast_cancer,D1TNSL,PDCD1,0.48873313732922496,0.47896069288253784,,3960
holdout_breast_cancer,D1TNSL,PECAM1,0.37951944893461276,0.3634999990463257,0.43107446546394174,3960
holdout_breast_cancer,D1TNSL,PTPRC_1,-0.06266733319024992,-0.05254950374364853,-0.009182892508451328,3960
holdout_breast_cancer,D1TNSL,PTPRC_2,0.5088304633742667,0.45442715287208557,0.13106810548958076,3960
holdout_breast_cancer,D1TNSL,SDC1,0.25714231420083083,0.19808429479599,0.11615605917571756,3960
holdout_breast_cancer,D1TNSL,VIM,0.28541268766862066,0.2718360722064972,,3960
