gene,log2FC,t,p,q,expressed,mean_eoPE,mean_ctrl
FUZ,3.4585601812345805,7.587672437550238,5.040905091822826e-05,0.8043836681423983,True,3.5498244524220435,0.09126427118746278
TCEA3,2.8489970060310643,6.541081763742504,0.00014819843904159252,0.8043836681423983,True,2.8489970060310643,0.0
AL357507.1,-4.224566981650448,-6.296988901954918,0.00019400084964630394,0.8043836681423983,True,0.6104571903959454,4.835024172046394
AL008726.1,2.2954506514554085,6.191504160117455,0.0002184345031037201,0.8043836681423983,True,2.2954506514554085,0.0
UNG,2.4928791111045117,5.966326809763903,0.00028269507453591413,0.8043836681423983,True,2.6777727453015525,0.18489363419704094
RBP7,3.25616186958574,5.957277463810077,0.00028567858204486785,0.8043836681423983,True,3.5310151129500866,0.2748532433643467
EGFR,3.328278061221021,5.634473037119689,0.0004183667560099256,0.8043836681423983,True,3.8185058610482887,0.4902277998272676
LINC02027,2.13173723682312,5.563603842530821,0.000455759925309623,0.8043836681423983,True,2.13173723682312,0.0
AC026471.2,2.1955920895023917,5.51733483138483,0.0004821352845959366,0.8043836681423983,True,2.1955920895023917,0.0
PPEF1,2.05904443316968,5.503124591304297,0.0004905668289401178,0.8043836681423983,True,2.20124368280535,0.14219924963566952
TPRG1-AS1,2.6195139976666795,5.440610924934586,0.0005296188389820263,0.8043836681423983,True,3.001082412180738,0.3815684145140584
VMA21,3.2139978768013426,5.431354391151688,0.0005356842650193369,0.8043836681423983,True,3.7739664229263736,0.5599685461250312
MEG8,-3.666348194853263,-5.354636455587431,0.0005889718863829955,0.8043836681423983,True,0.0,3.666348194853263
AC034236.2,-3.858843144643752,-5.301127334910558,0.0006295507222830181,0.8043836681423983,True,0.0,3.858843144643752
MORC2-AS1,2.807019866532806,5.280813311747403,0.000645745518979715,0.8043836681423983,True,3.1687641383526586,0.3617442718198529
PAPPA2,4.588845028743316,5.212340194712145,0.0007037655413006596,0.8218661962001766,True,5.487132258387614,0.898287229644298
BCL7A,2.3281030485067506,5.124258244923878,0.0007868968647606429,0.864892230473683,True,2.6408541409544273,0.3127510924476768
AF127936.1,2.5327382432563303,5.015368766056909,0.0009047422060027123,0.9161412273989038,True,2.8611426566382714,0.32840441338194104
CDK16,3.6019658564607773,4.9108670855448375,0.001036058693177068,0.9161412273989038,True,4.7745329439103426,1.1725670874495653
SMARCA1,2.6813173173278915,4.750955014549335,0.0012787401281281734,0.9161412273989038,True,3.109220895157338,0.42790357782944677
RANBP3L,2.3273482874395333,4.7317247228858745,0.0013118443111072994,0.9161412273989038,True,2.742710724833294,0.41536243739376094
HTATSF1,3.0337456872649584,4.726736428610243,0.001320582211647171,0.9161412273989038,True,3.0929600178419294,0.05921433057697095
RBM44,2.7605044516686337,4.72365011567968,0.0013260199815280896,0.9161412273989038,True,3.211531320899046,0.4510268692304124
ITPRIPL1,2.1837278024312856,4.712608287116427,0.0013456739056141825,0.9161412273989038,True,2.1837278024312856,0.0
SMYD5,2.5990915355150226,4.667668116051743,0.001428979586356451,0.9161412273989038,True,2.994246446861762,0.39515491134673913
LINC01299,2.39110696995913,4.660786973612519,0.0014422203552538354,0.9161412273989038,True,2.653438970006186,0.26233200004705576
VWA8-AS1,2.258532472052427,4.648960735762694,0.0014652875309919724,0.9161412273989038,True,2.6057245587529154,0.3471920867004885
CKS2,2.982751734043867,4.621090689827183,0.0015212414032897167,0.9161412273989038,True,3.286995410266127,0.3042436762222598
AC008691.1,2.6697637190306596,4.461997664614434,0.0018882166448191183,0.9161412273989038,True,3.646071027813507,0.9763073087828478
KIF17,2.3925697790262226,4.452162718637667,0.0019138449509954279,0.9161412273989038,True,2.3925697790262226,0.0
GPSM1,2.520720237412569,4.442996577283458,0.0019380683342257682,0.9161412273989038,True,2.725420011971756,0.20469977455918703
UNC5C,-2.9352240835105583,-4.429887581468425,0.0019732875919719487,0.9161412273989038,True,3.3288535301838937,6.264077613694452
HES6,2.6640508675855594,4.381394148658669,0.0021096898783218155,0.9161412273989038,True,3.5948069367192805,0.9307560691337209
LRFN3,1.8277785934763986,4.373816218858948,0.0021319073651765606,0.9161412273989038,True,1.973620327451931,0.14584173397553254
SCUBE1,2.3378296252306865,4.367843632347006,0.002149595723593178,0.9161412273989038,True,2.3378296252306865,0.0
THRA,3.014117501974681,4.344126934642975,0.0022214100832992968,0.9161412273989038,True,3.608980817659103,0.5948633156844216
MYLK3,2.7310336503226607,4.34179492469393,0.0022286096334699283,0.9161412273989038,True,3.697884791750835,0.9668511414281744
SLC5A5,1.8574284135464652,4.3376261929186315,0.0022415422874896263,0.9161412273989038,True,2.035258759698304,0.17783034615183893
PBXIP1,2.984487429545034,4.272112507447993,0.00245575051488132,0.9161412273989038,True,4.087504899337105,1.1030174697920714
EFHD1,2.655322317346448,4.260273226691883,0.002496757758878983,0.9161412273989038,True,2.9927102194163457,0.3373879020698974
CYP2S1,3.07485568006096,4.228379272672587,0.002610933052641041,0.9161412273989038,True,3.846556172209516,0.7717004921485562
PTPRF,3.1117965660276594,4.161206225831697,0.0028701616902444423,0.9161412273989038,True,3.4861123577476256,0.37431579171996626
ZNF852,2.6979852167066567,4.155524530751721,0.0028933215972058455,0.9161412273989038,True,3.2835777014944467,0.5855924847877899
AC119150.1,-2.5199359154896537,-4.145941081839949,0.0029328413643947386,0.9161412273989038,True,1.9136353632118985,4.433571278701552
AL109930.1,-2.7052032508554493,-4.131235754515912,0.0029946123250347203,0.9161412273989038,True,2.280598900495029,4.985802151350478
LGI2,2.8296638595022405,4.120057102662608,0.003042501988057872,0.9161412273989038,True,3.8429064889222273,1.0132426294199868
ATP10B,2.4987216903772786,4.092613766542352,0.003163585999548946,0.9161412273989038,True,3.0468913090793377,0.5481696187020592
CEBPA,3.1145738794677915,4.070009993269149,0.003267195015361148,0.9161412273989038,True,4.330934257330976,1.2163603778631846
KIAA0895,2.0709968065575524,4.047086361064411,0.0033759903692695973,0.9161412273989038,True,2.39403067326694,0.32303386670938755
SHC3,2.580424116732651,4.036287991023717,0.0034285771290102035,0.9161412273989038,True,3.1567100088822895,0.5762858921496383
ACAP1,2.7767069328320755,4.031285242618432,0.0034532364105886977,0.9161412273989038,True,3.8135407786723903,1.0368338458403146
AC090772.1,1.9541772403847153,4.029632542450479,0.0034614244579719527,0.9161412273989038,True,2.3269812235264036,0.3728039831416882
AL049830.3,2.447752491386828,4.010561825034428,0.0035574245828921395,0.9161412273989038,True,2.81918367883267,0.3714311874458417
COL18A1,-3.2768054787484013,-4.005855216901243,0.0035815527293476747,0.9161412273989038,True,0.7341947905586779,4.011000269307079
LINC00861,2.2897590388979587,3.9978022526619665,0.003623242569020759,0.9161412273989038,True,2.2897590388979587,0.0
