gene,log2FC,t,p,q,expressed,mean_eoPE,mean_ctrl
RTRAF,4.60415708993035,11.742232988455672,6.5977356782941335e-06,0.11001724243555468,True,4.60415708993035,0.0
SLC16A1,4.420414165189527,9.555426836053252,2.6354715255246153e-05,0.16157547092025507,True,4.6625319718927765,0.2421178067032499
CRYBG2,4.1014903842276595,9.121873152188263,3.584271106335268e-05,0.16157547092025507,True,4.337116147875506,0.23562576364784585
GOLGA8O,3.456816006440915,8.88690448550193,4.256765647092299e-05,0.16157547092025507,True,3.456816006440915,0.0
MN1,3.353948171787295,8.351647283793922,6.39263937857083e-05,0.16157547092025507,True,3.353948171787295,0.0
MID1IP1,3.308322154988788,8.180176676611225,7.315901184370555e-05,0.16157547092025507,True,3.308322154988788,0.0
AC007613.1,3.21050500460268,7.99764853214948,8.467688259155803e-05,0.16157547092025507,True,3.21050500460268,0.0
AL133351.1,3.2736581526477218,7.537083337750465,0.00012400258770978075,0.16157547092025507,True,3.2736581526477218,0.0
PEF1,3.3838582467553553,7.470727130609393,0.00013121099573861077,0.16157547092025507,True,3.3838582467553553,0.0
AC092746.1,3.9302169555383193,7.413658800714976,0.00013778912999334086,0.16157547092025507,True,4.26174792758382,0.3315309720455008
RBM43,3.516120808848325,7.313386440027714,0.00015026614249083126,0.16157547092025507,True,3.6745935801112246,0.1584727712628995
MED16,3.4446925796105323,7.262846962712589,0.00015703310212688136,0.16157547092025507,True,3.4446925796105323,0.0
UBL7,3.1332036809212243,7.240525429679528,0.00016013042127711814,0.16157547092025507,True,3.3199691783834306,0.18676549746220647
THAP8,3.361982710919998,7.236704007542371,0.00016066753645853376,0.16157547092025507,True,3.6351364360725213,0.27315372515252356
GNRH1,2.7127544047413896,7.087366379765296,0.00018333251065043621,0.16157547092025507,True,2.7127544047413896,0.0
LINC02158,2.7809196542533168,7.044573635128642,0.0001904742916020639,0.16157547092025507,True,2.7809196542533168,0.0
AC069272.1,2.639996167962043,7.0142470626138875,0.00019572485311861258,0.16157547092025507,True,2.639996167962043,0.0
BAD,3.3654755373764202,7.011166864405123,0.00019626717492648218,0.16157547092025507,True,3.5787492583043634,0.21327372092794314
PAIP2B,2.7971532535755923,6.960229917141189,0.00020548479993037574,0.16157547092025507,True,2.7971532535755923,0.0
AD001527.1,3.258458757068181,6.95817173352507,0.00020586734347693137,0.16157547092025507,True,3.258458757068181,0.0
SURF2,3.522675997037352,6.941382462884039,0.0002090179229785006,0.16157547092025507,True,3.522675997037352,0.0
SLC2A4RG,3.370330499283804,6.919669609284984,0.00021317303509718808,0.16157547092025507,True,3.5945594366308704,0.2242289373470661
FANCF,2.573631437979309,6.773470420798851,0.00024369002263928275,0.17667526641348,True,2.573631437979309,0.0
SYNPO,3.1971844064061323,6.619069149221752,0.00028135357227465055,0.18891473555174193,True,3.1971844064061323,0.0
ZNF296,2.490874522166427,6.581193308697225,0.0002915622620867267,0.18891473555174193,True,2.490874522166427,0.0
AC005410.2,2.615235812764874,6.570354128392384,0.00029455970760691394,0.18891473555174193,True,2.615235812764874,0.0
LINC02055,-4.7165310346786775,-6.50011675666118,0.0003148411392803013,0.19194380212740791,True,0.22158814216426723,4.938119176842945
LRIG1,3.6497701231555593,6.433057695576453,0.00033567548684865006,0.19194380212740791,True,3.6497701231555593,0.0
ENO3,2.829851368210345,6.392356340538486,0.000349072082408052,0.19194380212740791,True,2.829851368210345,0.0
MRPL47,3.8246735291524274,6.389650558018152,0.0003499836820856743,0.19194380212740791,True,4.2515057039169255,0.426832174764498
