input,ckpt,sample,protein,isotype,pcc,spearman,std_true
raw,holdout_tonsil,A1TNSL,ITGAM,False,0.0832871387222994,0.14377993362534425,0.49889442324638367
raw,holdout_tonsil,A1TNSL,ITGAX,False,0.14357609422169734,0.19662277871074874,0.4601469039916992
raw,holdout_tonsil,A1TNSL,KRT5,False,0.6125114083874693,0.6434452563224561,1.8581171035766602
raw,holdout_tonsil,A1TNSL,MS4A1,False,0.10072264455468372,0.21480455003834206,0.613613486289978
raw,holdout_tonsil,A1TNSL,PAX5,False,0.13436163399535242,0.3326247154126898,1.2572652101516724
raw,holdout_tonsil,A1TNSL,PCNA,False,0.12867211396157766,0.13660400355590313,0.5045199990272522
raw,holdout_tonsil,A1TNSL,PDCD1,False,0.35417688589190865,0.4345581184932228,0.37453770637512207
raw,holdout_tonsil,A1TNSL,PECAM1,False,0.4308407999118567,0.5533094526952542,0.5309495329856873
raw,holdout_tonsil,A1TNSL,PTPRC_1,False,0.07172459731035263,0.07419800372470914,0.31006091833114624
raw,holdout_tonsil,A1TNSL,PTPRC_2,False,0.21122373594449678,0.21874293089756533,0.5564631223678589
raw,holdout_tonsil,A1TNSL,SDC1,False,0.09606452756599443,0.1697343199151611,0.8716378808021545
raw,holdout_tonsil,A1TNSL,VIM,False,0.24422261357650354,0.4174361865129504,0.5282660722732544
raw,holdout_tonsil,A1TNSL,mouse_IgG1k,True,0.08898219813052899,0.08857801752717472,0.5338561534881592
raw,holdout_tonsil,A1TNSL,mouse_IgG2a,True,0.031872964069662044,0.06616440344158131,0.6250791549682617
raw,holdout_tonsil,A1TNSL,mouse_IgG2bk,True,-0.040115868988469784,0.01490519536213344,2.0004894733428955
raw,holdout_tonsil,A1TNSL,rat_IgG2a,True,0.1257573906368398,0.15146481186761168,0.37980926036834717
raw,holdout_tonsil,D1LN,ACTA2,False,-0.2706072588496568,-0.33323123663092996,0.7250224947929382
raw,holdout_tonsil,D1LN,BCL2,False,-0.07885075881945643,-0.11525453356824303,0.3144398331642151
raw,holdout_tonsil,D1LN,CCR7,False,-0.09906542917202796,-0.09255465238323929,0.3383185565471649
raw,holdout_tonsil,D1LN,CD14,False,0.10933258697126727,0.10413694449510767,0.262919157743454
raw,holdout_tonsil,D1LN,CD163,False,0.20965794861922904,0.25280634801282553,0.35364583134651184
raw,holdout_tonsil,D1LN,CD19,False,0.15258148919131231,0.1136576192035856,0.322081983089447
raw,holdout_tonsil,D1LN,CD27,False,-0.03599636790895257,0.0024169979094695046,0.3246697187423706
raw,holdout_tonsil,D1LN,CD274,False,-0.033110698279775454,-0.0358037519773303,0.7648149728775024
raw,holdout_tonsil,D1LN,CD3E,False,0.3090105035250195,0.34240899080689413,0.5474452972412109
raw,holdout_tonsil,D1LN,CD4,False,0.02131361191980285,-0.009659635565869592,0.26296892762184143
raw,holdout_tonsil,D1LN,CD40,False,0.05797947675758242,0.0358392676683619,0.2707076966762543
raw,holdout_tonsil,D1LN,CD68,False,0.2829881833864039,0.2608856352750481,0.6308062076568604
raw,holdout_tonsil,D1LN,CD8A,False,0.21699789503615421,0.26127195027692846,0.4468434453010559
raw,holdout_tonsil,D1LN,CEACAM8,False,-0.06080100244166578,-0.05673275516687129,1.4823554754257202
raw,holdout_tonsil,D1LN,CR2,False,-0.05023907356426344,-0.042829183931596314,0.24920065701007843
raw,holdout_tonsil,D1LN,CXCR5,False,0.2334387651943932,0.3052989896125854,0.5516594052314758
raw,holdout_tonsil,D1LN,EPCAM,False,-0.03465610680012608,-0.059033745786219255,0.2833028733730316
raw,holdout_tonsil,D1LN,FCGR3A,False,0.0823499730572492,0.146695371390515,2.381760597229004
raw,holdout_tonsil,D1LN,HLA_DRA,False,0.35888844703072753,0.4325153542114418,0.7523378133773804
raw,holdout_tonsil,D1LN,ITGAM,False,-0.03103922095652325,-0.003508342986524475,0.48048120737075806
raw,holdout_tonsil,D1LN,ITGAX,False,0.23058538440001297,0.29389545254279265,0.4036928117275238
raw,holdout_tonsil,D1LN,KRT5,False,-0.10396159400510935,-0.058892216829018136,2.1408839225769043
raw,holdout_tonsil,D1LN,MS4A1,False,0.1315871294900462,0.15779065947201154,0.43474096059799194
raw,holdout_tonsil,D1LN,PAX5,False,0.04263691555689697,0.04815372385632857,0.7491156458854675
raw,holdout_tonsil,D1LN,PCNA,False,0.35566743348306057,0.39261081804551573,0.49408024549484253
raw,holdout_tonsil,D1LN,PDCD1,False,0.06056376621517808,0.08727624918990658,0.31080517172813416
raw,holdout_tonsil,D1LN,PECAM1,False,0.1533959944943105,0.2693734897356685,0.34858715534210205
raw,holdout_tonsil,D1LN,PTPRC_1,False,0.1978587048610996,0.24709245716095546,0.3015083968639374
raw,holdout_tonsil,D1LN,PTPRC_2,False,0.2385021614609323,0.2572595730602527,0.40638190507888794
raw,holdout_tonsil,D1LN,SDC1,False,0.025834290507506758,0.1056269772718544,0.7057138681411743
raw,holdout_tonsil,D1LN,VIM,False,-0.11917855686085783,-0.16992354180171806,0.41678351163864136
raw,holdout_tonsil,D1LN,mouse_IgG1k,True,-0.03669696840220956,-0.0746365915096331,0.585074782371521
raw,holdout_tonsil,D1LN,mouse_IgG2a,True,0.016612425666066022,0.03036583903796154,0.7170398235321045
raw,holdout_tonsil,D1LN,mouse_IgG2bk,True,0.0025411112926985047,-0.08775946135983378,1.598583459854126
raw,holdout_tonsil,D1LN,rat_IgG2a,True,0.06545244279864378,0.10777500095576661,0.3989099860191345
raw,holdout_tonsil,D1TNSL,ACTA2,False,0.3179246796054226,0.509856349852833,1.148900032043457
raw,holdout_tonsil,D1TNSL,BCL2,False,-0.29141893902689914,-0.3309914128401288,0.4172714054584503
raw,holdout_tonsil,D1TNSL,CCR7,False,-0.09490366132615728,-0.054004556795816026,0.2987702190876007
raw,holdout_tonsil,D1TNSL,CD14,False,0.20373051527059816,0.19423638121030296,0.29528936743736267
raw,holdout_tonsil,D1TNSL,CD163,False,-0.05075798368601299,0.03078874169737624,0.3043749928474426
raw,holdout_tonsil,D1TNSL,CD19,False,0.07961737464314787,0.09508733992325406,0.292437344789505
raw,holdout_tonsil,D1TNSL,CD27,False,-0.04022065027708889,0.029205260029289516,0.299000084400177
raw,holdout_tonsil,D1TNSL,CD274,False,0.23387438720402606,0.33384472625298023,1.077217936515808
raw,holdout_tonsil,D1TNSL,CD3E,False,0.5205152428197267,0.5640677575236247,0.6548892855644226
raw,holdout_tonsil,D1TNSL,CD4,False,-0.2387976574579556,-0.24138649293140702,0.296676367521286
