gene,log2FC,t,p,q,expressed,mean_eoPE,mean_ctrl
NRXN1,-3.620863192049321,-8.581542243571116,1.3460299696926897e-06,0.022218916709717228,True,0.0,3.620863192049321
AL355303.1,-2.735450519018359,-7.0301182200535015,1.0939695583812398e-05,0.09029077750099562,True,0.12257387490131649,2.8580243939196754
SAMMSON,-3.9406491287865215,-6.600823439982783,2.059186814830006e-05,0.11330332250799637,True,0.9206428937445255,4.861292022531047
TMEM203,-2.474279961163395,-6.406689592264606,2.7632464409374142e-05,0.11403227250138474,True,0.18252403971804132,2.6568040008814364
AC025576.2,-3.0367365328451377,-6.1613830459036665,4.0364762704023726e-05,0.11876247743190349,True,0.4606442456102426,3.4973807784553803
ACY1,3.1800892901069684,6.1184721930074755,4.3168041715116066e-05,0.11876247743190349,True,3.47879286082266,0.29870357071569154
PDE2A,3.242805922253794,5.792587199184748,7.248470018521968e-05,0.16115144614166954,True,3.6971441226787736,0.45433820042497985
ESAM,2.8388253671972046,5.725095345857624,8.084769462063611e-05,0.16115144614166954,True,3.395297893307133,0.5564725261099283
HSPA1A,-3.7857394008355207,-5.67392120973679,8.786351337463051e-05,0.16115144614166954,True,1.0122305167805268,4.797969917616047
CX3CR1,-4.096408096319647,-5.220588706743775,0.00018660305017251965,0.3080256549197782,True,1.1495828772876813,5.245990973607328
AL078459.1,2.8343078245743816,5.162605167110405,0.00020589876282758535,0.30897917072681375,True,5.0308356899316165,2.196527865357235
FP565260.6,-3.137800732556607,-5.03465983224723,0.0002562486503777956,0.35249137264885605,True,0.8979569637245595,4.035757696281166
CFAP47,-2.743099104717626,-4.845719888229907,0.0003554061740075731,0.4145309550631803,True,0.0,2.743099104717626
MAPK4,-2.578157387086815,-4.803769533462896,0.00038242661126098524,0.4145309550631803,True,0.7551090015876486,3.333266388674464
SSRP1,-3.158060361530796,-4.787221826253568,0.00039366675230027045,0.4145309550631803,True,0.9815726463970987,4.139633007927895
KDM4B,1.4554312425262417,4.7036980992513175,0.00045589619216042187,0.4145309550631803,True,7.5582665975123255,6.102835354986084
CECR2,1.9072024304203485,4.6376605223529035,0.0005123143686095405,0.4145309550631803,True,5.479731589586734,3.5725291591663857
MAP3K19,-3.571216748853985,-4.618678231782132,0.0005298419657202677,0.4145309550631803,True,0.7749536770591353,4.346170425913121
AC004158.1,-2.4981593691183335,-4.602671738198193,0.0005451063349635115,0.4145309550631803,True,0.10743725958682754,2.605596628705161
IZUMO4,-2.423239412215574,-4.591630626530461,0.000555901538736336,0.4145309550631803,True,0.33845157899352446,2.761690991209098
EPHA6,-2.8810345224728287,-4.587194770098226,0.0005603009819293192,0.4145309550631803,True,0.55722277791185,3.4382573003846786
PGM5,-2.5297240863564574,-4.576256204961202,0.0005713051482832872,0.4145309550631803,True,0.0,2.5297240863564574
LINC00266-4P,-3.8540715201080875,-4.567787051003652,0.0005799792871608357,0.4145309550631803,True,0.7923261747073119,4.646397694815399
KCNQ3,-2.4042780507277657,-4.511345889477663,0.0006413942489139336,0.4145309550631803,True,5.782758069308822,8.187036120036588
