gene,log2FC,t,p,q,expressed,mean_eoPE,mean_ctrl
AC025244.1,-2.8016029152662663,-10.19611120935394,8.361880355243861e-07,0.013973538261648016,True,0.0,2.8016029152662663
ALG10,-3.4672132377136107,-8.550547764742925,4.472133871380232e-06,0.03736691456231753,True,0.18489933307529524,3.6521125707889057
LINC01829,3.591987789760272,8.131340434573634,7.136388937488329e-06,0.039752065178122485,True,3.591987789760272,0.0
RBFOX3,-2.7092013566686877,-6.734052107658902,3.8940935717821616e-05,0.11158819140698953,True,0.2234894488399041,2.932690805508592
SAMD13,-3.4000246168164985,-6.701106491499101,4.064452564189358e-05,0.11158819140698953,True,0.3662365656396934,3.766261182456192
AC026765.2,-3.107054458994228,-6.605120051597611,4.608102045087616e-05,0.11158819140698953,True,0.44306488510720293,3.550119344101431
ZNF304,3.1920565814338047,6.5942756835921434,4.674270479617777e-05,0.11158819140698953,True,3.4619777182720126,0.26992113683820784
GCC1,3.592892019209927,6.38593040741285,6.16532161004053e-05,0.11932227146447315,True,3.958978045245055,0.36608602603512813
AC005224.1,-2.554948464591195,-6.355094088235487,6.426308677998075e-05,0.11932227146447315,True,0.0,2.554948464591195
CDK15,-2.8639340007226783,-6.070105103936425,9.483622710807952e-05,0.1584808191203117,True,0.0,2.8639340007226783
AC010642.2,3.083019689824711,5.964723183268085,0.00010981894919968955,0.1638771106082159,True,3.3761022121220647,0.293082522297354
HINT3,-1.903606493640937,-5.915437125760232,0.0001176784948416367,0.1638771106082159,True,3.0187174911634473,4.922323984804384
AC008124.1,-3.2817510308297706,-5.638015449367158,0.00017474236225873744,0.2246245858235201,True,1.3514682984306656,4.633219329260436
SYNGR1,4.037676586041831,5.544083397025131,0.00020025976292211312,0.23903863558510233,True,5.535420878220219,1.497744292178388
LINC00266-4P,-4.040346589451957,-5.267691875310611,0.00030124493351433755,0.3029254890487261,True,1.314040910636209,5.354387500088166
C1QC,-2.6251635022242885,-5.2647818324871585,0.0003025602440581835,0.3029254890487261,True,0.4671742981386478,3.0923378003629365
SWI5,2.1197976921521513,5.229165903914606,0.0003191624813451746,0.3029254890487261,True,5.567978218617713,3.448180526465562
SFRP1,2.971666742437441,5.203573564256609,0.00033168896890764147,0.3029254890487261,True,3.406900593567017,0.4352338511295762
HS6ST1,2.2445487160470425,5.178597154904366,0.0003444189032329481,0.3029254890487261,True,6.090836328360328,3.846287612313285
CRAT,1.726190037463975,5.069949400828671,0.000406149193511302,0.3104853837918983,True,4.532744195518819,2.806554158054844
SH2B2,2.8363166490300613,5.069714033442907,0.0004062950170873031,0.3104853837918983,True,4.669288068521605,1.8329714194915439
