gene,log2FC,t,p,q,expressed,mean_eoPE,mean_ctrl
HTRA4,5.8232717988252265,8.787264296615515,9.339031181847713e-07,0.01140942284714979,True,7.603426334481019,1.7801545356557924
AL513164.1,3.6804186707356727,8.580790443758676,1.2129941364182214e-06,0.01140942284714979,True,6.745733071902784,3.065314401167111
LINC01091,2.982452746183725,8.228305449703612,1.915954110287969e-06,0.011862483599337477,True,7.145845828812057,4.163393082628332
LINC00683,1.6396303993175338,7.920451298208033,2.8891312508954024e-06,0.011862483599337477,True,1.6396303993175338,0.0
AXIN2,2.5494800324828364,7.742913100184116,3.6798450719386108e-06,0.011862483599337477,True,2.5494800324828364,0.0
DCLRE1B,1.5771008050396491,7.722704734937194,3.783484031257967e-06,0.011862483599337477,True,1.5771008050396491,0.0
NGFR,-3.2579074201941305,-7.517054060201348,5.033476037652994e-06,0.013527107317189733,True,1.436524674512006,4.694432094706136
SLC26A6,4.049202203990378,7.167792511419048,8.27245759518836e-06,0.017999417788034128,True,5.590916484137883,1.5417142801475048
AL034417.2,2.846101812711715,7.140041525497287,8.611246018089897e-06,0.017999417788034128,True,3.646181563136082,0.8000797504243673
ARHGEF1,2.088530228065762,7.038191690597569,9.986433184905897e-06,0.018786478107444972,True,4.534934529743556,2.4464043016777945
AC009955.4,2.22691304963609,6.972203169739739,1.1000450199046838e-05,0.018812769922224467,True,2.22691304963609,0.0
TBL1XR1,-1.3946765407888755,-6.856797856192732,1.3045382314171406e-05,0.01933261237474053,True,8.63489641848698,10.029572959275855
PPP1R3A,-1.9072841804163758,-6.840772770582311,1.3359768279376297e-05,0.01933261237474053,True,0.38424434688788667,2.2915285273042625
ACP4,1.462901939151994,6.654605444174913,1.7661596140386227e-05,0.023732139042353266,True,1.462901939151994,0.0
MRPS18B,1.61761561826075,6.3393292730726625,2.8638672506678755e-05,0.034509160984272674,True,4.215856304382939,2.598240686122189
ERVH48-1,1.581730442333293,6.276322803410141,3.1594433406473826e-05,0.034509160984272674,True,7.1729913057030545,5.591260863369762
AL450322.2,2.3144925183896117,6.260189033150897,3.240200151491225e-05,0.034509160984272674,True,2.724636736409835,0.4101442180202237
ARMCX5,2.1578781689927973,6.248134352785643,3.301960970215331e-05,0.034509160984272674,True,2.400648272398683,0.24277010340588576
WHRN,2.429879149213566,6.141677068229663,3.90451200628468e-05,0.038658778874856525,True,2.429879149213566,0.0
HMGB2,-2.5004857440808665,-5.9954114144091974,4.928273226625134e-05,0.04635533796963601,True,3.2088311172573523,5.709316861338219
