gene,log2FC,t,p,q,expressed,mean_eoPE,mean_ctrl
NCF4,4.096746938080341,4.633681179538603,0.0015243003582907763,0.2426686170398916,True,4.096746938080341,0.0
PHLDA3,3.7410567573804423,4.624185051358173,0.0015437994927628529,0.24321274508901444,True,3.7410567573804423,0.0
ADAMTS19,4.599450495161845,4.5990113495229465,0.0015968084306455209,0.24897041964002947,True,4.599450495161845,0.0
ZNF276,5.156950211821376,4.579578624028318,0.0016390743470869424,0.25200751784574726,True,6.518615238695101,1.361665026873725
ARHGEF19,4.039042390888186,4.565896560090862,0.001669557588315923,0.25200751784574726,True,4.039042390888186,0.0
GCNT2,3.6015965347611862,4.558604515943169,0.0016860539192236933,0.25200751784574726,True,3.6015965347611862,0.0
TRAF2,4.782831855784492,4.557044690547417,0.0016896054350545946,0.25200751784574726,True,4.782831855784492,0.0
PSME3,3.685495625433631,4.55267355061964,0.0016996010857092186,0.25200751784574726,True,3.685495625433631,0.0
PODXL,4.105758143546236,4.5281647239389455,0.001756843040090387,0.2579659625080293,True,4.105758143546236,0.0
ZNF793,-4.46207013713973,-4.501891894844357,0.0018205262129759618,0.2647465235100812,True,0.5156725407056673,4.977742677845398
NELFE,4.561454370761274,4.471812255784091,0.0018965124599874257,0.27156970938003777,True,4.561454370761274,0.0
AC113383.1,-4.463899720738444,-4.46916645522531,0.001903358185287226,0.27156970938003777,True,0.8151817485537013,5.279081469292145
GPR153,4.974553648288183,4.443379249674117,0.001971493940440108,0.27866237715155323,True,6.212632906414377,1.2380792581261935
DOK3,3.351628772007838,4.428380164902109,0.00201233194186473,0.2818010026737238,True,3.351628772007838,0.0
TOE1,-3.7185880911806093,-4.418550502438416,0.002039589531991402,0.2829977255214492,True,0.40631918764924113,4.12490727882985
TUFT1,4.053630756649292,4.39696094657759,0.00210086504113419,0.2868448289132372,True,5.021013431638826,0.9673826749895339
PLCG2,4.486800745209834,4.395442651429868,0.002105248347617649,0.2868448289132372,True,5.657196711144229,1.1703959659343945
ARAP2,-4.3177493638172475,-4.3611513728642075,0.0022069190171213338,0.2980128858477058,True,1.261870337246767,5.579619701064014
ALKAL2,4.135634522603014,4.346245089886224,0.0022527536977691594,0.3015101497792988,True,4.135634522603014,0.0
AC023421.2,-3.3497572328024594,-4.287027723461365,0.0024452245933654286,0.32439979605314684,True,0.40631918764924113,3.7560764204517008
BCL10,-3.74719796819554,-4.2718295653687335,0.0024974272290451877,0.32844425575721237,True,0.6251404313554486,4.372338399550989
HAGH,4.8518841272731335,4.252744549467376,0.0025646847322275093,0.3343818266397315,True,6.2602815621606,1.4083974348874666
DSC3,3.5316213056797916,4.2451430812593935,0.0025920132709176466,0.3350564846953717,True,3.5316213056797916,0.0
PEX10,4.367603426112922,4.230721053627239,0.002644727257005431,0.33897334775381477,True,4.367603426112922,0.0
CSF2RA,4.010992834487439,4.216326580645044,0.002698491382601902,0.3429578459703459,True,4.974678882389008,0.9636860479015689
SH3GL2,-4.039457596980172,-4.20097803708628,0.0027571155863701682,0.34692030588367917,True,0.5674763210714409,4.606933918051612
AL034417.2,3.9493995806700086,4.196225091494577,0.0027755459542399617,0.34692030588367917,True,3.9493995806700086,0.0
APBA2,-4.020983104714537,-4.141051027987079,0.00299944885483404,0.37183331541401654,True,0.7532112541428665,4.774194358857403
PUS1,4.30997637682589,4.129744207450714,0.0030476841029483926,0.3729211745228999,True,5.399741084451104,1.089764707625213
DNAAF5,4.192036946014919,4.127457661082342,0.0030575393838164237,0.3729211745228999,True,5.252143926206553,1.060106980191634
AL357153.2,4.804298258857541,4.114172571737958,0.003115480255854207,0.3769481871163122,True,6.196506727713748,1.392208468856207
ZCCHC10,4.062041339781864,4.104546632582201,0.0031581976934216835,0.3790839834548376,True,5.130471308894292,1.0684299691124288
TRPV6,4.393910958673065,4.09503167149886,0.003201040519730036,0.38080388366677126,True,5.649970695696919,1.2560597370238538
AIP,3.883239221973157,4.090232881244931,0.0032228839665000477,0.38080388366677126,True,3.883239221973157,0.0
ZBTB6,-3.7681361649085434,-4.079313419692913,0.0032731856605682846,0.3837493017863158,True,0.6800337408995395,4.448169905808083
MLLT1,4.139247780521261,4.049471824141998,0.0034149954319293786,0.39729531471153784,True,6.4151902715164315,2.2759424909951704
ADGRE3,-4.151593660475111,-4.028256818107854,0.003519807184995372,0.4063630829455726,True,0.8113303951753403,4.9629240556504515
