gene,log2FC,t,p,q,expressed,mean_eoPE,mean_ctrl
C15orf65,2.13540639979482,3.0397801111384077,0.018189994772797438,0.9999235661907606,True,3.755886672047642,1.6204802722528218
AL627171.2,-2.7083923962910377,-3.0394319748041645,0.018199077913862646,0.9999235661907606,True,2.6822873966145804,5.390679792905618
ICA1,2.8375494527470657,3.036234729554242,0.01828272120031699,0.9999235661907606,True,4.578789451823365,1.7412399990762992
APCDD1,1.5215350503370368,3.0296634876961157,0.018455911109380194,0.9999235661907606,True,7.480926266835649,5.959391216498612
TMEM88,-2.3609097849387117,-3.0289002005084633,0.018476140291527027,0.9999235661907606,True,1.5573707676649897,3.9182805526037012
ATF5,-2.1431407528049764,-3.0165748267998476,0.01880606213300415,0.9999235661907606,True,1.5271680877208822,3.6703088405258586
METTL7A,1.2736488371676415,3.0128976484347514,0.01890569344162459,0.9999235661907606,True,5.771021543241676,4.497372706074034
SMOX,-1.2162061685949404,-3.0112197381768566,0.018951340769473152,0.9999235661907606,True,5.949199183473102,7.165405352068042
KIF21B,-1.874179541913919,-3.0107183166846405,0.01896500446564145,0.9999235661907606,True,0.2749303547024927,2.1491098966164115
KCNK4,1.0581996818178645,3.0042951919678824,0.019140957690557812,0.9999235661907606,True,5.234928458750218,4.176728776932354
SMIM10,2.012640676361148,2.9999071764324925,0.019262152617394446,0.9999235661907606,True,2.984236478190663,0.9715958018295149
CD300E,-2.8390948286574105,-2.991855258429433,0.01948665559831335,0.9999235661907606,True,0.7004660923949788,3.5395609210523893
EXOSC2,2.6045634497829093,2.990852982406795,0.019514793737812276,0.9999235661907606,True,4.433881942319955,1.8293184925370458
G0S2,2.1918539195359745,2.983316850108894,0.019727743504777823,0.9999235661907606,True,2.9295920016540897,0.7377380821181153
ZNF530,-2.0588828710164164,-2.982444290112841,0.019752557539710603,0.9999235661907606,True,0.785395405944122,2.8442782769605386
AC025034.1,1.7008727656707687,2.971596556661974,0.020063812172780283,0.9999235661907606,True,2.8013468326367246,1.1004740669659558
DCTPP1,-2.5807813242476176,-2.9663135804820038,0.020217266392326697,0.9999235661907606,True,0.6996975435782905,3.280478867825908
